source_file,canonical_url,title,primary_content_mode,intended_audience,intended_user_outcome,primary_topic,secondary_topic,business_relevance_0_5,search_relevance_0_5,originality_or_first_hand_value_0_5,evidence_requirement_0_5,existing_evidence_quality_0_5,present_internal_link_support,present_external_link_support,impressions,clicks,average_position,click_through_rate,indexed_status,recommended_treatment,classification_confidence,mode_signals,field_provenance,search_metrics_status,query_language,query_language_status,seo_title,markdown_h1,rendered_h1_status,opening_paragraph,headings,internal_anchor_text,search_snippet,search_snippet_status,title_body_token_overlap_0_1,title_delivery_correspondence_status
src/lib/posts/sitala-manasa-public-health-superstition.md,https://www.suvroghosh.in/blog/public-health/sitala-manasa-public-health-superstition,"Maa Sitala, Maa Manasa, and the Bad Public Health Architecture of Fear",evidence-sensitive medical or healthcare information,"healthcare readers, patients, caregivers, or clinical-data practitioners","understand a health, clinical, or public-health subject without treating it as personal medical advice",Public Health,Health Level Seven,5,5,3,5,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,health/clinical/public-health category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. FHIR: Fast Healthcare Interoperability Resources. the modern web-friendly Health Level Seven healthcare data exchange standard. HL7: Health Level Seven. the family of healthcare messaging and data exchange stan…",Related Posts,Why Myths Multiply When Randomness Is Left Unexplained | The Premature Bedside Manner of Large Language Models | The Negative Infinity Before the Singularity | Failing Well Without Looking Successful,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/skepticism-is-the-mosquito-net.md,https://www.suvroghosh.in/blog/personal-essay/skepticism-is-the-mosquito-net,Skepticism Is the Mosquito Net,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Skepticism,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"TV — Television; the old glowing box, now reborn as shouting panels, streaming clips, and short-video noise.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/skull-under-the-bridge.md,https://www.suvroghosh.in/blog/short-fiction/skull-under-the-bridge,The Skull Under the Bridge,fiction,"fiction readers reached through direct, subscriber, social, and recommendation channels",experience an original story,Short Fiction,Pedestrian Path,0,0,5,0,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS FICTION; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit fiction category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,THIS IS A WORK OF FICTION,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"At five in the morning, before the city had fully remembered how to shout, Nirmal Pal stood beside a tea stall near the Howrah end of the bridge and watched milk climb the sides of an aluminium pan like an ambitious politician.",THIS IS A WORK OF FICTION,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/slow-poisoning-republic.md,https://www.suvroghosh.in/blog/society/slow-poisoning-republic,Slow Poisoning Republic,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Society,Don’t Worry,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms used: UPI [Unified Payments Interface, India’s instant digital payment system for bank-to-bank transfers through phones]; GDP [Gross Domestic Product, the money value of goods and services produced by an economy]; BOD [Biochemical Oxygen Demand, a measure of how much oxygen polluted water consumes as organic matter breaks down].",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.667,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/sludgegpt-and-the-mirage-of-machine-understanding.md,https://www.suvroghosh.in/blog/artificial-intelligence/sludgegpt-and-the-mirage-of-machine-understanding,SludgeGPT and the Mirage of Machine Understanding,search-oriented technical explainer,"technical practitioners, students, and technically curious readers",understand or apply a technical concept,Artificial Intelligence,Cube Root,3,5,4,4,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,technical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. IT: Information Technology. the practice of building, operating, and supporting computing systems. LLM: Large Language Model. a statistical language system trained to generate and interpret text.",Related Posts,"A Calcutta Bengali’s Guide to the Various Schools of AI | AI, Meaningful Work, and the Trust Collapse | Failing Well Without Looking Successful | The Genie Is Out of the Bottle",,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.750,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/smorgasbord-of-impotence-calcutta-middle-age.md,https://www.suvroghosh.in/blog/personal-essay/smorgasbord-of-impotence-calcutta-middle-age,The Smorgasbord of Impotence,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Impotence,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Impotence arrives first as a bedroom rumor, then quietly expands into a whole municipal department.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/society-with-open-drains-and-polished-shoes.md,https://www.suvroghosh.in/blog/personal-essay/society-with-open-drains-and-polished-shoes,Society With Open Drains and Polished Shoes,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Shape,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The nice thing about living in a society that smells faintly of open drain, cheap perfume, and committee tea is that bad people do not have to be searched for with binoculars.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.400,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/sofa-bird.md,https://www.suvroghosh.in/blog/short-fiction/sofa-bird,The Sofa Bird,fiction,"fiction readers reached through direct, subscriber, social, and recommendation channels",experience an original story,Short Fiction,Cushioned Support,0,0,5,0,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS FICTION; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit fiction category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,THIS IS A WORK OF FICTION,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The bird arrived during load-shedding, which in that part of North Calcutta was less an event than a municipal opinion.",THIS IS A WORK OF FICTION,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/spacetime-laboratory-einstein-equations.md,https://www.suvroghosh.in/blog/visualizations/spacetime-laboratory-einstein-equations,Spacetime Laboratory,interactive visualization,"visual learners, educators, students, and technical readers",explore a concept through an interactive or visual model,Visualizations,Boyer Lindquist,3,4,5,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HIGH,explicit visualization metadata or interactive markup,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,The universe is not drawn on graph paper,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,import SpacetimeLaboratory from '$lib/components/visualizations/spacetime-laboratory/SpacetimeLaboratory.svelte';,"The universe is not drawn on graph paper | One equation, many possible spacetimes | How a shader can bend a ray of light | Flat spacetime: the control experiment | Weak gravity and the Newtonian limit | Schwarzschild: the quiet black hole | Kerr: when spacetime itself is dragged around | Charged black holes and mathematical edge cases | FLRW: the geometry of an expanding universe | The cosmological constant | Gravitational waves: geometry in motion | What the visualization calculates | What the visualization deliberately simplifies | Experiments to try | Where the equations stop being comfortable | What this laboratory does—and does not calculate | Technical note: numerical methods and performance",,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/spudcell-and-the-border-of-life.md,https://www.suvroghosh.in/blog/science/spudcell-and-the-border-of-life,The SpudCell and the Border of Life,search-oriented scientific explainer,science or mathematics learners and technically curious readers,build an accurate conceptual understanding of a scientific topic,Science,Amino Acids,2,5,4,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,scientific or mathematical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,The SpudCell and the Border of Life: How a Potato-Shaped Droplet is Redrawing the Line Between Chemistry and Biology,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,I did not expect to care about a potato.,The SpudCell and the Border of Life: How a Potato-Shaped Droplet is Redrawing the Line Between Chemistry and Biology | The Shape of a Question | The Long Road to Building a Blob | What Lies Within: Anatomy of an Almost-Life | The People Who Built the Border | The Machinery of Almost-Life: How It Works | Where This Happens: From the Lab Bench to the Imagination | Why Any of This Matters: The Philosophy of the Potato | The Misconceptions We Carry | The Technologies That Made the Potato Possible | The Limitations That Define It | Stepping Back: The View from the Border,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/sql-or-sequel-the-immortal-language-of-data.md,https://www.suvroghosh.in/blog/engineering-blog/sql-or-sequel-the-immortal-language-of-data,"SQL, or Sequel: The Immortal Language of Data",project documentation,"developers, project evaluators, learners, and potential collaborators","understand, reproduce, or evaluate a project",Engineering Blog,PostgreSQL Global Development,4,3,5,3,3,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"project/category, notebook, or build-plus-code signals",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,The Invisible Cathedral,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"I want you to picture, for a moment, something vast and almost entirely unseen.","The Invisible Cathedral | The Man Who Saw Tables Everywhere | SEQUEL, or: How Two Young Researchers Accidentally Built the Latin of Computing | From Laboratory Curiosity to Commercial Empire | The Grammar of Civilization: How SQL Actually Works | The Long March Through Standards: SQL’s Evolutionary Tree | The NoSQL Rebellion and the Inevitable Return | Where It Lives: The Ubiquitous Geography of SQL | Why It Matters: The Moral Weight of Structured Inquiry | Inside the Query Engine | When Machines Write the Queries | The Bigger Picture: What SQL Teaches Us About Endurance | References",,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.800,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/square-peg-in-a-world-of-round-holes.md,https://www.suvroghosh.in/blog/mental-health/square-peg-in-a-world-of-round-holes,"Square Peg, Round Hole, Bad Weather",personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Mental Health,Square Peg,2,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",MEDIUM,personal metadata plus strong first-person healthcare context,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"AI: Artificial Intelligence, computer systems trained to perform tasks that appear to require human intelligence, such as writing, image generation, prediction, translation, or classification.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.833,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
