source_file,canonical_url,title,primary_content_mode,audit_scope,evidence_requirement_0_5,existing_evidence_quality_0_5,factual_risk_cues,claim_candidate_count_heuristic,claim_candidate_samples_heuristic,external_link_count,source_or_reference_link_count,primary_or_institutional_source_count_heuristic,source_domains,external_source_urls_sanitized,reference_section_urls_sanitized,source_dates_detected_in_reference_section,local_citation_syntax_issue_count,broken_citation_status,source_to_claim_correspondence_status,author_experience_signal,first_hand_example_signal,methodology_signal,reproducible_calculation_signal,code_signal,data_signal,review_date,review_date_status,substantive_modification_date,fact_inference_opinion_distinction_signal,evidence_gap_0_5_heuristic,recommended_editorial_review,assessment_status
src/lib/posts/perceptron-from-scratch-in-mojo.md,https://www.suvroghosh.in/blog/mojollm/perceptron-from-scratch-in-mojo,A Perceptron from Scratch in Mojo,project documentation,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,3,0,technical,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,3,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/pest-department-in-my-skull.md,https://www.suvroghosh.in/blog/personal-essay/pest-department-in-my-skull,The Pest Department in My Skull,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,scientific_or_mathematical | political_financial_or_current_affairs | attributed_or_research_claims,1,"It pauses under the kitchen light, antennae trembling, perhaps studying me as I study it.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 37 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/phage-at-beliaghata.md,https://www.suvroghosh.in/blog/short-fiction/phage-at-beliaghata,Phage at Beliaghata,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | technical | attributed_or_research_claims,3,"The answer, if there was one, lay among sewage samples, Petri dishes, and Professor Nirmal Chatterjee’s locked freezer at the institute near Moulali, where Arka had spent five yea… | Research institutes in Bengal had a particular sadness: brilliant people trapped under tube lights, producing world-class complaints and underfunded miracles in equal measure. | Not what he would submit, finish, prove, publish, earn, become.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 21 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/pharmacy-bandh-online-medicine-and-the-crime-of-convenience.md,https://www.suvroghosh.in/blog/healthcare-it/pharmacy-bandh-online-medicine-and-the-crime-of-convenience,The Pharmacy Bandh Is Not About Apps. It Is About Trust Being Sold by the Strip.,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims,3,"When a strip of tablets reaches you, can we prove where it came from, who manufactured it, which batch it belongs to, when it expires, who stored it, who sold it, who checked the … | None of that proves the tablet is what it says it is. | It is tied to platform economics, logistics networks, data capture, payment systems, investor capital, and global models of pharmaceutical commerce.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 15 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/phase-transition-at-fifty-one.md,https://www.suvroghosh.in/blog/personal-essay/phase-transition-at-fifty-one,Phase Transition at Fifty-One,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,scientific_or_mathematical | technical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 31 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/physics-and-deep-neural-networks-calcutta-scale-story.md,https://www.suvroghosh.in/blog/artificial-intelligence/physics-and-deep-neural-networks-calcutta-scale-story,Why Physics Keeps Sneaking Into Deep Learning,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,14,"ML — Machine Learning: a branch of AI where systems learn useful patterns from data rather than being explicitly programmed for every case. | SOTA — State of the Art: the strongest current methods, ideas, or research directions in a field. | LLM — Large Language Model: a large neural network trained mostly on language and related data to predict, generate, and transform text or other sequences.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/pixels-that-make-us-feel-present.md,https://www.suvroghosh.in/blog/society/pixels-that-make-us-feel-present,Pixels That Make Us Feel Present,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | technical | political_financial_or_current_affairs,3,"Acronyms used: AI [Artificial Intelligence, software systems that learn patterns from data and use those patterns to generate, rank, recommend, predict, or persuade], SEO [Search … | --- The phone does not show us the world; it smuggles the world into the nervous system in bite-sized emotional sweets, each one wrapped in urgency. | But the cause may be artificial, exaggerated, incomplete, or arranged like furniture in a showroom.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 35 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/plague-of-pseudoscience-india-scientific-temper.md,https://www.suvroghosh.in/blog/science-and-society/plague-of-pseudoscience-india-scientific-temper,The Plague of Pseudoscience in India,current-affairs analysis,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,12,"Acronyms used in this post: NCERT: National Council of Educational Research and Training, the Indian body that prepares school curriculum and textbooks. | R&D: Research and Development, the organized work of creating new knowledge, tools, medicines, machines, methods, and technologies. | GERD: Gross Expenditure on Research and Development, the share of national income spent on research and development.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 19 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/pod-mara-gechhe-calcutta-essay.md,https://www.suvroghosh.in/blog/personal-essay/pod-mara-gechhe-calcutta-essay,Pod Mara Gechhe: A Calcutta Weather Report From the Lower End of the Soul,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,1,"Even when no one is present, the disappointment sits there, perfectly punctual, like a relative who came for lunch in 1987 and never left.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 23 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/pohela-baisakh-mughal-calendar-memory.md,https://www.suvroghosh.in/blog/history/pohela-baisakh-mughal-calendar-memory,Pohela Baisakh,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,scientific_or_mathematical | technical | political_financial_or_current_affairs,3,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | There are strong claims tying the Bengali era to earlier regional and Sanskritic time-reckoning traditions, including the era associated with Shashanka in the early seventh centur… | The imperial administration introduced a reformed system, associated with the Tarikh-i Ilahi and the Fasli cycle, to align assessment with the solar agricultural year.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/poison-wears-a-clean-shirt.md,https://www.suvroghosh.in/blog/personal-essay/poison-wears-a-clean-shirt,Poison Often Wears a Clean Shirt,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | political_financial_or_current_affairs,1,"“Warning: may cause anxiety, self-doubt, sleeplessness, humiliation, loss of confidence, and a permanent distrust of cheerful humans.” Life would be much more convenient if they d…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 22 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/poisson-distribution-healthcare-it.md,https://www.suvroghosh.in/blog/healthcare-it/poisson-distribution-healthcare-it,Poisson Distribution: Counting Rare Trouble,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,26,"HL7 v2: Health Level Seven version 2, the old but stubbornly alive healthcare messaging standard that still carries much of the world’s hospital data. | FHIR: Fast Healthcare Interoperability Resources, a modern healthcare data exchange standard that represents clinical information as modular resources. | CDA: Clinical Document Architecture, a document-based healthcare standard that mixes human-readable narrative with structured data.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 14 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/political-promises-and-reality.md,https://www.suvroghosh.in/blog/politics/political-promises-and-reality,Political Promises and the Hard Floor of Reality,current-affairs analysis,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | technical | political_financial_or_current_affairs,11,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | The people elect someone who resembles their anger, their prejudice, their impatience, their wounded pride, their half-digested information, their distrust of expertise, their sma… | The second one must survive budgets, personnel, incentives, legal constraints, institutional capacity, local capture, data quality, procurement rules, litigation, implementation t…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
